,experiment,node_id,label,label_2,loss,count,std,mean,var,hop,min,max,outliers,window
323,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740b:b:b0b,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
324,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7407:7:707,Attacked,BH,68.0,8,157.85323201361086,291.25,24917.64285714286,2,118.0,1153.0,0,25
325,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7407:7:707,Attacked,BH,28.000000000000004,18,150.05628573601604,331.77777777777777,22516.88888888889,2,118.0,1153.0,0,25
326,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7407:7:707,Attacked,BH,0.0,25,147.2600647380907,307.88,21685.52666666667,2,118.0,1153.0,2,25
327,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7407:7:707,Attacked,BH,20.0,20,243.24983907605431,411.8,59170.484210526316,2,118.0,1153.0,2,25
328,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7403:3:303,Attacked,BH,12.0,22,46.01165671992864,104.72727272727273,2117.072554112554,1,35.9,748.0,1,25
329,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7403:3:303,Attacked,BH,60.0,10,150.78876505451814,156.75,22737.251666666667,1,35.9,748.0,0,25
330,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7403:3:303,Attacked,BH,4.0,24,71.04490721071927,131.78333333333333,5047.37884057971,1,35.9,748.0,2,25
331,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,135.72558405351097,171.76,18421.43416666667,1,35.9,748.0,1,25
332,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7409:9:909,Attacked,BH,56.00000000000001,11,151.88290944611964,385.72727272727275,23068.418181818182,3,171.0,1991.0,1,25
333,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7409:9:909,Attacked,BH,16.0,21,170.57361209418394,332.42857142857144,29095.357142857138,3,171.0,1991.0,1,25
334,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7409:9:909,Attacked,BH,0.0,25,152.8700210418424,421.92,23369.243333333336,3,171.0,1991.0,1,25
335,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7409:9:909,Attacked,BH,8.0,23,316.3050886263278,469.0,100048.90909090909,3,171.0,1991.0,2,25
336,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7405:5:505,Attacked,BH,24.0,19,230.9303203684979,328.57894736842104,53328.81286549707,2,104.0,1242.0,2,25
337,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7405:5:505,Attacked,BH,60.0,10,200.3509420991077,346.5,40140.5,2,104.0,1242.0,0,25
338,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7405:5:505,Attacked,BH,28.000000000000004,18,91.50008035997757,193.16666666666666,8372.264705882355,2,104.0,1242.0,1,25
339,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7405:5:505,Attacked,BH,8.0,23,124.03921667249948,245.0,15385.727272727272,2,104.0,1242.0,3,25
340,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7408:8:808,Attacked,BH,68.0,8,155.63671068962398,254.75,24222.785714285714,2,98.0,1855.0,0,25
341,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7408:8:808,Attacked,BH,16.0,21,130.79090910595394,258.4761904761905,17106.261904761905,2,98.0,1855.0,1,25
342,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7408:8:808,Attacked,BH,8.0,23,105.93114327063834,229.95652173913044,11221.407114624506,2,98.0,1855.0,1,25
343,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7408:8:808,Attacked,BH,16.0,21,299.45164964680106,402.76190476190476,89671.29047619048,2,98.0,1855.0,1,25
344,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740c:c:c0c,Attacked,BH,72.0,7,520.4417537511945,539.4285714285714,270859.619047619,3,182.0,2029.0,1,25
345,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740c:c:c0c,Attacked,BH,16.0,21,124.92496795696056,356.95238095238096,15606.24761904762,3,182.0,2029.0,1,25
346,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740c:c:c0c,Attacked,BH,20.0,20,163.01210804238147,438.0,26572.947368421053,3,182.0,2029.0,1,25
347,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740c:c:c0c,Attacked,BH,16.0,21,388.1434810798217,566.1904761904761,150655.3619047619,3,182.0,2029.0,2,25
348,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7404:4:404,Attacked,BH,44.0,14,213.04170772590336,329.0,45386.769230769234,1,40.7,723.0,0,25
349,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7404:4:404,Attacked,BH,56.00000000000001,11,233.31579574785445,243.23636363636362,54436.260545454534,1,40.7,723.0,1,25
350,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7404:4:404,Attacked,BH,16.0,21,49.744365557939375,90.2095238095238,2474.501904761905,1,40.7,723.0,1,25
351,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7404:4:404,Attacked,BH,12.0,22,28.890827496281815,78.10909090909092,834.6799134199134,1,40.7,723.0,1,25
352,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7411:11:1111,Attacked,BH,64.0,9,283.0589357556322,586.1111111111111,80122.36111111112,5,262.0,3312.0,1,25
353,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7411:11:1111,Attacked,BH,4.0,24,65.85271224592748,367.3333333333333,4336.579710144927,5,262.0,3312.0,1,25
354,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7411:11:1111,Attacked,BH,8.0,23,192.12683146189897,434.9130434782609,36912.719367588936,5,262.0,3312.0,2,25
355,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7411:11:1111,Attacked,BH,20.0,20,257.2568857448871,704.5,66181.1052631579,5,262.0,3312.0,1,25
356,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7402:2:202,Attacked,BH,44.0,14,203.26609596593025,291.75,41317.105769230766,2,74.1,1180.0,1,25
357,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,45.77959625568287,133.768,2095.771433333333,2,74.1,1180.0,1,25
358,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,110.73772287105538,159.892,12262.843266666663,2,74.1,1180.0,1,25
359,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7402:2:202,Attacked,BH,4.0,24,217.72361913607386,211.1291666666667,47403.57432971014,2,74.1,1180.0,1,25
360,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740e:e:e0e,Attacked,BH,8.0,23,138.74872787224396,373.1304347826087,19251.209486166004,5,246.0,3156.0,1,25
361,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740e:e:e0e,Attacked,BH,8.0,23,165.60300640756887,573.9130434782609,27424.355731225292,5,246.0,3156.0,2,25
362,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740e:e:e0e,Attacked,BH,0.0,25,201.12138126017334,632.68,40449.810000000005,5,246.0,3156.0,2,25
363,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740e:e:e0e,Attacked,BH,12.0,22,362.2593961926593,664.1818181818181,131231.8701298701,5,246.0,3156.0,2,25
364,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740f:f:f0f,Attacked,BH,96.0,1,0.0,1.0,0.0,10,1.0,1.0,0,25
365,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740f:f:f0f,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
366,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740f:f:f0f,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
367,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740f:f:f0f,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
368,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740d:d:d0d,Attacked,BH,72.0,7,173.9347168172177,603.4285714285714,30253.285714285714,4,234.0,1746.0,0,25
369,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740d:d:d0d,Attacked,BH,12.0,22,204.49587999533128,458.77272727272725,41818.56493506493,4,234.0,1746.0,2,25
370,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740d:d:d0d,Attacked,BH,20.0,20,101.50908696684304,463.9,10304.094736842104,4,234.0,1746.0,2,25
371,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740d:d:d0d,Attacked,BH,28.000000000000004,18,204.1577389004423,464.1666666666667,41680.38235294117,4,234.0,1746.0,0,25
372,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740a:a:a0a,Attacked,BH,8.0,23,163.52644200006793,426.5217391304348,26740.897233201584,4,196.0,3187.0,2,25
373,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740a:a:a0a,Attacked,BH,12.0,22,133.84449366652512,360.59090909090907,17914.348484848484,4,196.0,3187.0,2,25
374,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740a:a:a0a,Attacked,BH,4.0,24,92.2714862452808,342.125,8514.027173913044,4,196.0,3187.0,1,25
375,grid_1bh-7_2019-02-19_22:13_,aaaa::212:740a:a:a0a,Attacked,BH,16.0,21,217.74055115905173,503.95238095238096,47410.94761904763,4,196.0,3187.0,2,25
376,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7406:6:606,Attacked,BH,12.0,22,210.13481551765926,394.54545454545456,44156.64069264069,3,137.0,2237.0,1,25
377,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7406:6:606,Attacked,BH,48.0,13,72.60121140474102,254.53846153846155,5270.9358974358975,3,137.0,2237.0,0,25
378,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7406:6:606,Attacked,BH,40.0,15,206.25843705687015,322.6,42542.542857142864,3,137.0,2237.0,1,25
379,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7406:6:606,Attacked,BH,0.0,25,419.496058781645,433.12,175976.94333333333,3,137.0,2237.0,1,25
380,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7410:10:1010,Attacked,BH,20.0,20,185.30711350563277,456.9,34338.72631578947,4,249.0,2361.0,1,25
381,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7410:10:1010,Attacked,BH,60.0,10,199.46063382142464,407.9,39784.544444444444,4,249.0,2361.0,1,25
382,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7410:10:1010,Attacked,BH,12.0,22,304.56225061908856,413.45454545454544,92758.1645021645,4,249.0,2361.0,1,25
383,grid_1bh-7_2019-02-19_22:13_,aaaa::212:7410:10:1010,Attacked,BH,8.0,23,211.79738061360112,444.30434782608694,44858.130434782615,4,249.0,2361.0,2,25
384,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7411:11:1111,Attacked,BH,80.0,5,496.3498765991586,609.8,246363.2,5,273.0,1491.0,0,25
385,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7411:11:1111,Attacked,BH,88.0,3,233.25165236999572,487.3333333333333,54406.33333333333,5,273.0,1491.0,0,25
386,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7411:11:1111,Attacked,BH,84.0,4,166.37507826194002,460.0,27680.666666666668,5,273.0,1491.0,0,25
387,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7411:11:1111,Attacked,BH,80.0,5,40.29640182448056,390.4,1623.8000000000002,5,273.0,1491.0,0,25
388,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7408:8:808,Attacked,BH,48.0,13,308.62885352923377,327.46153846153845,95251.76923076923,2,95.6,949.0,1,25
389,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7408:8:808,Attacked,BH,24.0,19,75.53098585720568,182.47368421052633,5704.929824561404,2,95.6,949.0,1,25
390,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7408:8:808,Attacked,BH,12.0,22,56.82463339995218,148.9090909090909,3229.0389610389607,2,95.6,949.0,1,25
391,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7408:8:808,Attacked,BH,4.0,24,143.6320449893619,224.45000000000002,20630.164347826085,2,95.6,949.0,1,25
392,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740d:d:d0d,Attacked,BH,60.0,10,233.86750760016045,512.7,54694.01111111111,4,230.0,976.0,0,25
393,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740d:d:d0d,Attacked,BH,76.0,6,61.696029045636315,377.0,3806.4,4,230.0,976.0,0,25
394,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740d:d:d0d,Attacked,BH,76.0,6,253.08002686897282,501.5,64049.5,4,230.0,976.0,0,25
395,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740d:d:d0d,Attacked,BH,92.0,2,14.142135623730951,583.0,200.0,4,230.0,976.0,0,25
396,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7410:10:1010,Attacked,BH,56.00000000000001,11,44.02292791055795,323.27272727272725,1938.0181818181816,4,214.0,835.0,1,25
397,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7410:10:1010,Attacked,BH,12.0,22,51.25906107208112,325.59090909090907,2627.491341991342,4,214.0,835.0,2,25
398,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7410:10:1010,Attacked,BH,12.0,22,123.12138099808033,405.72727272727275,15158.874458874456,4,214.0,835.0,1,25
399,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7410:10:1010,Attacked,BH,4.0,24,50.14385103979798,286.3333333333333,2514.405797101449,4,214.0,835.0,1,25
400,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740f:f:f0f,Attacked,BH,28.000000000000004,18,212.7366655959637,540.2222222222222,45256.88888888888,4,196.0,970.0,1,25
401,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740f:f:f0f,Attacked,BH,4.0,24,74.42007676754275,288.0,5538.347826086957,4,196.0,970.0,1,25
402,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740f:f:f0f,Attacked,BH,0.0,25,34.1272129929572,248.0,1164.6666666666667,4,196.0,970.0,1,25
403,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740f:f:f0f,Attacked,BH,0.0,25,64.79729932643798,275.24,4198.69,4,196.0,970.0,1,25
404,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740e:e:e0e,Attacked,BH,60.0,10,232.94300685885474,751.0,54262.444444444445,5,226.0,1173.0,0,25
405,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740e:e:e0e,Attacked,BH,36.0,16,110.14760929467936,374.6875,12132.495833333332,5,226.0,1173.0,1,25
406,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740e:e:e0e,Attacked,BH,0.0,25,31.189635030460572,302.28,972.7933333333332,5,226.0,1173.0,0,25
407,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740e:e:e0e,Attacked,BH,0.0,25,36.12100035528732,302.68,1304.7266666666667,5,226.0,1173.0,1,25
408,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7403:3:303,Attacked,BH,24.0,19,29.451312781630016,81.27368421052631,867.3798245614034,1,37.6,341.0,1,25
409,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,32.34728376025824,65.248,1046.3467666666668,1,37.6,341.0,1,25
410,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,35.48973419643114,84.196,1259.5212333333334,1,37.6,341.0,1,25
411,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,23.077931738640125,71.55199999999999,532.5909333333333,1,37.6,341.0,1,25
412,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740a:a:a0a,Attacked,BH,16.0,21,174.49868330789914,508.76190476190476,30449.79047619048,4,166.0,833.0,0,25
413,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740a:a:a0a,Attacked,BH,64.0,9,132.4688642662871,465.6666666666667,17548.0,4,166.0,833.0,0,25
414,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740a:a:a0a,Attacked,BH,16.0,21,95.8876823113773,325.6190476190476,9194.44761904762,4,166.0,833.0,2,25
415,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740a:a:a0a,Attacked,BH,0.0,25,48.89366012071503,279.44,2390.5899999999997,4,166.0,833.0,0,25
416,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740b:b:b0b,Attacked,BH,56.00000000000001,11,37.54996671103717,222.0,1410.0,3,137.0,741.0,0,25
417,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740b:b:b0b,Attacked,BH,0.0,25,123.09890332574048,250.44,15153.340000000002,3,137.0,741.0,1,25
418,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740b:b:b0b,Attacked,BH,12.0,22,105.52183254121937,230.0,11134.857142857143,3,137.0,741.0,1,25
419,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740b:b:b0b,Attacked,BH,0.0,25,28.80381919121143,177.92,829.66,3,137.0,741.0,1,25
420,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7406:6:606,Attacked,BH,20.0,20,78.39273596852951,237.5,6145.421052631579,3,128.0,653.0,2,25
421,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7406:6:606,Attacked,BH,8.0,23,85.87116924503755,213.69565217391303,7373.857707509882,3,128.0,653.0,1,25
422,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7406:6:606,Attacked,BH,16.0,21,106.42898370006439,256.85714285714283,11327.128571428573,3,128.0,653.0,2,25
423,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7406:6:606,Attacked,BH,4.0,24,41.6106870330486,196.16666666666666,1731.449275362319,3,128.0,653.0,1,25
424,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740c:c:c0c,Attacked,BH,80.0,5,282.8085925144425,423.2,79980.7,3,161.0,1189.0,0,25
425,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740c:c:c0c,Attacked,BH,12.0,22,133.64235563914315,287.22727272727275,17860.279220779215,3,161.0,1189.0,2,25
426,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740c:c:c0c,Attacked,BH,8.0,23,206.5987116803592,307.1304347826087,42683.027667984185,3,161.0,1189.0,1,25
427,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:740c:c:c0c,Attacked,BH,12.0,22,279.0716831371544,362.6363636363636,77881.00432900432,3,161.0,1189.0,1,25
428,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7405:5:505,Attacked,BH,16.0,21,183.7204138798693,341.0952380952381,33753.19047619047,2,94.5,961.0,2,25
429,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7405:5:505,Attacked,BH,72.0,7,121.14847246644253,254.42857142857142,14676.952380952382,2,94.5,961.0,0,25
430,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7405:5:505,Attacked,BH,12.0,22,138.28767305685827,288.6363636363636,19123.480519480523,2,94.5,961.0,2,25
431,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7405:5:505,Attacked,BH,8.0,23,57.70601519532708,211.56521739130434,3329.98418972332,2,94.5,961.0,2,25
432,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7409:9:909,Attacked,BH,48.0,13,312.3886057871526,586.1538461538462,97586.64102564102,3,157.0,1196.0,0,25
433,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7409:9:909,Attacked,BH,4.0,24,162.4614948806042,299.7916666666667,26393.73731884058,3,157.0,1196.0,2,25
434,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7409:9:909,Attacked,BH,0.0,25,39.67610531961691,218.88,1574.1933333333334,3,157.0,1196.0,1,25
435,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7409:9:909,Attacked,BH,84.0,4,89.8494110535326,307.25,8072.916666666667,3,157.0,1196.0,0,25
436,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7404:4:404,Attacked,BH,4.0,24,22.679007723098202,77.89999999999999,514.3373913043479,1,34.7,587.0,1,25
437,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7404:4:404,Attacked,BH,4.0,24,30.165085633963443,68.375,909.9323913043478,1,34.7,587.0,2,25
438,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7404:4:404,Attacked,BH,8.0,23,53.394889172310485,83.46521739130434,2851.0141897233198,1,34.7,587.0,2,25
439,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7404:4:404,Attacked,BH,12.0,22,146.11937034360088,148.8090909090909,21350.87038961039,1,34.7,587.0,2,25
440,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7407:7:707,Attacked,BH,84.0,4,106.17281510192082,295.0,11272.666666666666,2,89.2,452.0,0,25
441,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7407:7:707,Attacked,BH,4.0,24,41.75443654289317,156.29166666666666,1743.4329710144925,2,89.2,452.0,1,25
442,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7407:7:707,Attacked,BH,0.0,25,51.82937648348345,152.44799999999998,2686.284266666667,2,89.2,452.0,1,25
443,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7407:7:707,Attacked,BH,0.0,25,34.76614636874977,136.99200000000002,1208.6849333333332,2,89.2,452.0,2,25
444,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7402:2:202,Attacked,BH,12.0,22,91.48021111679851,174.80454545454546,8368.629025974025,2,75.3,832.0,1,25
445,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,145.23028185150184,147.932,21091.834766666663,2,75.3,832.0,1,25
446,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,102.76208087941129,166.188,10560.045266666666,2,75.3,832.0,1,25
447,grid_1gh30-9_2019-02-20_00:12_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,35.59006743460877,125.096,1266.6528999999998,2,75.3,832.0,1,25
448,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7403:3:303,Attacked,BH,4.0,24,102.84701985353598,143.8083333333333,10577.509492753625,1,40.0,418.0,2,25
449,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,72.64679323044251,126.064,5277.556566666667,1,40.0,418.0,1,25
450,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,65.63649315231073,130.144,4308.1492333333335,1,40.0,418.0,0,25
451,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7403:3:303,Attacked,BH,4.0,24,40.52245552991469,82.9375,1642.0694021739132,1,40.0,418.0,2,25
452,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7410:10:1010,Attacked,BH,16.0,21,390.2220308149366,510.6666666666667,152273.23333333334,4,212.0,2051.0,1,25
453,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7410:10:1010,Attacked,BH,36.0,16,310.0517631514669,590.6875,96132.09583333334,4,212.0,2051.0,1,25
454,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7410:10:1010,Attacked,BH,24.0,19,113.52877884365265,359.3157894736842,12888.783625730994,4,212.0,2051.0,1,25
455,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7410:10:1010,Attacked,BH,32.0,17,214.26932955566758,432.70588235294116,45911.34558823529,4,212.0,2051.0,1,25
456,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7406:6:606,Attacked,BH,8.0,23,183.86453167455963,358.5652173913044,33806.16600790514,3,132.0,853.0,1,25
457,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7406:6:606,Attacked,BH,0.0,25,148.34887933516723,322.84,22007.390000000003,3,132.0,853.0,1,25
458,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7406:6:606,Attacked,BH,0.0,25,102.54213768007766,326.16,10514.890000000001,3,132.0,853.0,1,25
459,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7406:6:606,Attacked,BH,28.000000000000004,18,141.83503259275628,284.3333333333333,20117.176470588234,3,132.0,853.0,1,25
460,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7405:5:505,Attacked,BH,12.0,22,163.3281097318261,245.5,26676.071428571428,2,97.0,810.0,2,25
461,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,83.46110870738937,169.56,6965.756666666665,2,97.0,810.0,2,25
462,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,29.425046020921243,146.4,865.8333333333331,2,97.0,810.0,1,25
463,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7405:5:505,Attacked,BH,4.0,24,108.37374942862036,192.5,11744.869565217392,2,97.0,810.0,1,25
464,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740e:e:e0e,Attacked,BH,8.0,23,121.78591986219031,438.0869565217391,14831.81027667984,5,237.0,760.0,2,25
465,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740e:e:e0e,Attacked,BH,0.0,25,56.10472350880984,320.64,3147.74,5,237.0,760.0,1,25
466,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740e:e:e0e,Attacked,BH,4.0,24,95.59739702962932,350.0833333333333,9138.86231884058,5,237.0,760.0,1,25
467,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740e:e:e0e,Attacked,BH,4.0,24,90.0023248491997,429.375,8100.41847826087,5,237.0,760.0,0,25
468,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740b:b:b0b,Attacked,BH,12.0,22,372.1597199360204,367.0,138502.85714285713,3,145.0,1951.0,1,25
469,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740b:b:b0b,Attacked,BH,60.0,10,100.11748654012001,302.8,10023.511111111111,3,145.0,1951.0,0,25
470,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740b:b:b0b,Attacked,BH,12.0,22,77.84978320193798,254.27272727272728,6060.588744588745,3,145.0,1951.0,0,25
471,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740b:b:b0b,Attacked,BH,20.0,20,169.99890866522767,326.95,28899.62894736842,3,145.0,1951.0,1,25
472,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740c:c:c0c,Attacked,BH,12.0,22,143.1281401477868,278.04545454545456,20485.664502164505,3,159.0,1016.0,1,25
473,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740c:c:c0c,Attacked,BH,16.0,21,71.25300327839155,244.76190476190476,5076.990476190476,3,159.0,1016.0,1,25
474,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740c:c:c0c,Attacked,BH,16.0,21,147.92232517681123,467.2857142857143,21881.014285714282,3,159.0,1016.0,1,25
475,grid_1bh-9_2019-02-20_00:30_,aaaa::212:740c:c:c0c,Attacked,BH,8.0,23,152.0239865617218,315.7391304347826,23111.292490118576,3,159.0,1016.0,1,25
476,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7402:2:202,Attacked,BH,44.0,14,178.38483217933177,250.07142857142858,31821.148351648357,2,73.4,622.0,1,25
477,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,45.463611823083305,161.26,2066.94,2,73.4,622.0,2,25
478,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,74.75332768512718,179.68,5588.06,2,73.4,622.0,1,25
479,grid_1bh-9_2019-02-20_00:30_,aaaa::212:7402:2:202,Attacked,BH,4.0,24,34.60925124499417,128.8125,1197.8002717391303,2,73.4,622.0,1,25
